location,Basel
lat,47.75000
lon,7.50000
asl,363.653
variable,Temperature
unit,°C
level,2 m elevation corrected
resolution,hourly
aggregation,None
timestamp,Basel Temperature [2 m elevation corrected]
19880505T0900,13.8102455
19880505T1000,14.610246
19880505T1100,17.230246
19880505T1200,17.480246
19880505T1300,18.010244
19880505T1400,18.560246
19880505T1500,19.300245
19880505T1600,18.910246
19880505T1700,19.120245
19880505T1800,18.080246
19880505T1900,16.980246
19880505T2000,17.200245
19880505T2100,15.240245
19880505T2200,15.000245
19880505T2300,10.670245
19880506T0000,10.430245
19880506T0100,10.900246
19880506T0200,10.580245
19880506T0300,9.690246
19880506T0400,9.360246
19880506T0500,9.130245
19880506T0600,10.630245
19880506T0700,12.770246
19880506T0800,13.210245
19880506T0900,16.960245
19880506T1000,17.610245
19880506T1100,21.330246
19880506T1200,21.770245
19880506T1300,22.340246
19880506T1400,22.860245
19880506T1500,24.230246
19880506T1600,24.230246
19880506T1700,24.160246
19880506T1800,22.930244
19880506T1900,21.250246
19880506T2000,19.540245
19880506T2100,16.070246
19880506T2200,15.520246
19880506T2300,13.340245
19880507T0000,12.730246
19880507T0100,11.980246
19880507T0200,11.820246
19880507T0300,11.040245
19880507T0400,10.930245
19880507T0500,10.760245
19880507T0600,11.680245
19880507T0700,13.930245
19880507T0800,15.230246
19880507T0900,17.550245
19880507T1000,18.140245
19880507T1100,21.120245
19880507T1200,21.640245
19880507T1300,22.180244
19880507T1400,22.080246
19880507T1500,22.500246
19880507T1600,22.630245
19880507T1700,22.760244
19880507T1800,22.060246
19880507T1900,21.220245
19880507T2000,19.840246
19880507T2100,17.740246
19880507T2200,16.760244
19880507T2300,16.710245
19880508T0000,16.200245
19880508T0100,15.370245
19880508T0200,15.020246
19880508T0300,14.430245
19880508T0400,14.690246
19880508T0500,15.390245
19880508T0600,15.540245
19880508T0700,16.240246
19880508T0800,16.940245
19880508T0900,18.200245
19880508T1000,18.980246
19880508T1100,20.440245
19880508T1200,20.410246
19880508T1300,20.310246
19880508T1400,20.630245
19880508T1500,20.260244
19880508T1600,19.650246
19880508T1700,19.010244
19880508T1800,17.840246
19880508T1900,17.220245
19880508T2000,17.290245
19880508T2100,16.150246
19880508T2200,14.890245
19880508T2300,13.480246
19880509T0000,14.070246
19880509T0100,13.480246
19880509T0200,13.610246
19880509T0300,12.760245
19880509T0400,12.570246
19880509T0500,12.330245
19880509T0600,13.320246
19880509T0700,14.660245
19880509T0800,15.200245
19880509T0900,15.950245
19880509T1000,16.490246
19880509T1100,17.700245
19880509T1200,18.590246
19880509T1300,18.750246
19880509T1400,19.290245
19880509T1500,17.750246
19880509T1600,17.010244
19880509T1700,17.240246
19880509T1800,16.680244
19880509T1900,15.780245
19880509T2000,15.180245
19880509T2100,14.220245
19880509T2200,13.760245
19880509T2300,11.990245
19880510T0000,12.220245
19880510T0100,11.920245
19880510T0200,11.610246
19880510T0300,11.400246
19880510T0400,11.160245
19880510T0500,11.070246
19880510T0600,11.910245
19880510T0700,13.130245
19880510T0800,14.370245
19880510T0900,15.700245
19880510T1000,16.050245
19880510T1100,17.910246
19880510T1200,18.070246
19880510T1300,18.800245
19880510T1400,19.280245
19880510T1500,19.310246
19880510T1600,18.890245
19880510T1700,18.550245
19880510T1800,17.670246
19880510T1900,16.820246
19880510T2000,16.260246
19880510T2100,14.870245
19880510T2200,15.150246
19880510T2300,14.450245
19880511T0000,14.3102455
19880511T0100,14.140245
19880511T0200,14.210245
19880511T0300,13.860246
19880511T0400,13.850245
19880511T0500,13.820246
19880511T0600,13.690246
19880511T0700,13.460245
19880511T0800,13.170245
19880511T0900,13.350245
19880511T1000,13.100245
19880511T1100,15.170245
19880511T1200,14.700245
19880511T1300,14.5602455
19880511T1400,15.210245
19880511T1500,16.540245
19880511T1600,17.710245
19880511T1700,18.150246
19880511T1800,18.040245
19880511T1900,16.660246
19880511T2000,15.8102455
19880511T2100,14.350245
19880511T2200,13.210245
19880511T2300,13.300245
19880512T0000,11.3102455
19880512T0100,10.780245
19880512T0200,10.290245
19880512T0300,10.040245
19880512T0400,10.020246
19880512T0500,10.050245
19880512T0600,11.050245
19880512T0700,12.770246
19880512T0800,13.400246
19880512T0900,15.790245
19880512T1000,16.190247
19880512T1100,19.260244
19880512T1200,19.710245
19880512T1300,20.440245
19880512T1400,20.510244
19880512T1500,21.750246
19880512T1600,21.600245
19880512T1700,21.330246
19880512T1800,20.750246
19880512T1900,19.750246
19880512T2000,20.120245
19880512T2100,17.840246
19880512T2200,16.520247
19880512T2300,14.870245
19880513T0000,13.700245
19880513T0100,12.600245
19880513T0200,12.120245
19880513T0300,11.400246
19880513T0400,11.730246
19880513T0500,11.610246
19880513T0600,13.090245
19880513T0700,14.920245
19880513T0800,15.540245
19880513T0900,18.000246
19880513T1000,18.280245
19880513T1100,21.830246
19880513T1200,21.910246
19880513T1300,21.800245
19880513T1400,22.100245
19880513T1500,22.720245
19880513T1600,23.350245
19880513T1700,22.700245
19880513T1800,20.380245
19880513T1900,18.720245
19880513T2000,18.770245
19880513T2100,18.010244
19880513T2200,17.530245
19880513T2300,15.690246
19880514T0000,14.980246
19880514T0100,14.020246
19880514T0200,14.000245
19880514T0300,13.3102455
19880514T0400,13.380245
19880514T0500,13.250245
19880514T0600,13.960245
19880514T0700,15.440246
19880514T0800,15.970245
19880514T0900,16.980246
19880514T1000,17.660246
19880514T1100,21.030245
19880514T1200,21.360245
19880514T1300,21.540245
19880514T1400,21.450245
19880514T1500,22.130245
19880514T1600,21.190245
19880514T1700,21.430244
19880514T1800,20.970245
19880514T1900,19.560246
19880514T2000,19.690245
19880514T2100,17.740246
19880514T2200,15.980246
19880514T2300,15.010245
19880515T0000,14.480246
19880515T0100,13.870245
19880515T0200,13.070246
19880515T0300,12.430245
19880515T0400,12.200245
19880515T0500,12.320246
19880515T0600,13.470245
19880515T0700,15.320246
19880515T0800,15.760245
19880515T0900,18.270245
19880515T1000,18.790245
19880515T1100,21.860245
19880515T1200,22.140245
19880515T1300,22.620245
19880515T1400,23.210245
19880515T1500,22.450245
19880515T1600,22.400246
19880515T1700,21.760244
19880515T1800,20.310246
19880515T1900,18.910246
19880515T2000,18.020245
19880515T2100,16.350246
19880515T2200,15.990245
19880515T2300,14.950245
19880516T0000,14.190246
19880516T0100,13.890245
19880516T0200,13.770246
19880516T0300,14.100245
19880516T0400,14.150246
19880516T0500,14.820246
19880516T0600,14.860246
19880516T0700,15.350245
19880516T0800,15.080245
19880516T0900,16.360247
19880516T1000,16.800245
19880516T1100,19.810246
19880516T1200,20.400246
19880516T1300,20.080246
19880516T1400,20.700245
19880516T1500,21.180244
19880516T1600,20.770245
19880516T1700,20.050245
19880516T1800,19.760244
19880516T1900,18.050245
19880516T2000,18.810246
19880516T2100,17.800245
19880516T2200,16.160246
19880516T2300,14.790245
19880517T0000,14.420245
19880517T0100,14.630245
19880517T0200,14.790245
19880517T0300,14.370245
19880517T0400,14.190246
19880517T0500,14.540245
19880517T0600,15.000245
19880517T0700,15.470245
19880517T0800,15.760245
19880517T0900,16.140245
19880517T1000,15.930245
19880517T1100,18.050245
19880517T1200,17.780245
19880517T1300,18.020245
19880517T1400,17.900246
19880517T1500,17.800245
19880517T1600,17.570246
19880517T1700,18.030245
19880517T1800,17.050245
19880517T1900,16.060246
19880517T2000,15.610246
19880517T2100,15.010245
19880517T2200,15.070246
19880517T2300,14.900246
19880518T0000,14.450245
19880518T0100,14.300245
19880518T0200,14.300245
19880518T0300,14.200245
19880518T0400,14.010245
19880518T0500,13.930245
19880518T0600,13.910245
19880518T0700,14.050245
19880518T0800,14.070246
19880518T0900,14.360246
19880518T1000,14.5602455
19880518T1100,15.550245
19880518T1200,15.420245
19880518T1300,16.140245
19880518T1400,16.480246
19880518T1500,16.430246
19880518T1600,16.550245
19880518T1700,16.660246
19880518T1800,15.900246
19880518T1900,15.510245
19880518T2000,14.620245
19880518T2100,13.860246
19880518T2200,13.790245
19880518T2300,11.890245
19880519T0000,11.670245
19880519T0100,11.770246
19880519T0200,11.940246
19880519T0300,11.270246
19880519T0400,11.210245
19880519T0500,11.610246
19880519T0600,12.180245
19880519T0700,13.530245
19880519T0800,13.520246
19880519T0900,14.990245
19880519T1000,14.980246
19880519T1100,16.950245
19880519T1200,17.090246
19880519T1300,17.390245
19880519T1400,17.640245
19880519T1500,17.750246
19880519T1600,17.420246
19880519T1700,17.350245
19880519T1800,16.260246
19880519T1900,15.190246
19880519T2000,14.760245
19880519T2100,14.170245
19880519T2200,13.880245
19880519T2300,12.870245
19880520T0000,12.590245
19880520T0100,12.470245
19880520T0200,12.190246
19880520T0300,12.030245
19880520T0400,11.970245
19880520T0500,11.950245
19880520T0600,11.490245
19880520T0700,11.830245
19880520T0800,11.320246
19880520T0900,11.130245
19880520T1000,10.8102455
19880520T1100,11.880245
19880520T1200,12.280245
19880520T1300,12.790245
19880520T1400,12.940246
19880520T1500,13.250245
19880520T1600,13.080245
19880520T1700,12.990245
19880520T1800,12.030245
19880520T1900,10.890245
19880520T2000,11.120245
19880520T2100,10.260245
19880520T2200,9.990245
19880520T2300,9.370245
19880521T0000,9.220245
19880521T0100,8.950245
19880521T0200,8.840245
19880521T0300,8.100245
19880521T0400,7.9502454
19880521T0500,7.710245
19880521T0600,7.610245
19880521T0700,9.120245
19880521T0800,9.140245
19880521T0900,11.490245
19880521T1000,12.010245
19880521T1100,13.570246
19880521T1200,14.040245
19880521T1300,14.110246
19880521T1400,13.790245
19880521T1500,14.390245
19880521T1600,14.270246
19880521T1700,14.390245
19880521T1800,13.3102455
19880521T1900,12.900246
19880521T2000,13.070246
19880521T2100,10.540245
19880521T2200,9.970245
19880521T2300,7.150245
19880522T0000,6.2202454
19880522T0100,6.0302453
19880522T0200,5.400245
19880522T0300,4.1602454
19880522T0400,3.9602456
19880522T0500,3.8402452
19880522T0600,6.1402454
19880522T0700,8.070246
19880522T0800,8.930245
19880522T0900,12.730246
19880522T1000,13.370245
19880522T1100,16.760244
19880522T1200,16.970245
19880522T1300,17.470245
19880522T1400,17.700245
19880522T1500,18.930244
19880522T1600,19.170246
19880522T1700,19.320246
19880522T1800,18.260244
19880522T1900,16.980246
19880522T2000,14.960245
19880522T2100,10.820246
19880522T2200,10.0602455
19880522T2300,7.5702453
19880523T0000,7.4502454
19880523T0100,7.2802453
19880523T0200,6.9902453
19880523T0300,6.190245
19880523T0400,6.3902454
19880523T0500,6.5902452
19880523T0600,8.170245
19880523T0700,9.930245
19880523T0800,10.710245
19880523T0900,14.970245
19880523T1000,15.680245
19880523T1100,19.950245
19880523T1200,20.470245
19880523T1300,21.160246
19880523T1400,21.440245
19880523T1500,22.780245
19880523T1600,22.710245
19880523T1700,23.150246
19880523T1800,22.340246
19880523T1900,21.270245
19880523T2000,21.900246
19880523T2100,18.720245
19880523T2200,18.320246
19880523T2300,14.840245
19880524T0000,14.460245
19880524T0100,14.570246
19880524T0200,14.920245
19880524T0300,15.080245
19880524T0400,15.220245
19880524T0500,15.270246
19880524T0600,15.070246
19880524T0700,15.820246
19880524T0800,15.580245
19880524T0900,16.950245
19880524T1000,17.210245
19880524T1100,20.270245
19880524T1200,20.680244
19880524T1300,21.030245
19880524T1400,21.670246
19880524T1500,22.720245
19880524T1600,23.090246
19880524T1700,23.170246
19880524T1800,22.410246
19880524T1900,20.630245
19880524T2000,20.780245
19880524T2100,16.900246
19880524T2200,17.150246
19880524T2300,13.410245
19880525T0000,13.610246
19880525T0100,13.230246
19880525T0200,13.030245
19880525T0300,12.040245
19880525T0400,12.130245
19880525T0500,12.080245
19880525T0600,13.650246
19880525T0700,15.960245
19880525T0800,16.790245
19880525T0900,19.420246
19880525T1000,20.440245
19880525T1100,23.950245
19880525T1200,24.570246
19880525T1300,24.890245
19880525T1400,25.410246
19880525T1500,25.970245
19880525T1600,26.520245
19880525T1700,27.010244
19880525T1800,25.970245
19880525T1900,23.650246
19880525T2000,22.280245
19880525T2100,19.590246
19880525T2200,18.380245
19880525T2300,16.710245
19880526T0000,15.540245
19880526T0100,15.510245
19880526T0200,14.960245
19880526T0300,14.980246
19880526T0400,15.050245
19880526T0500,15.0602455
19880526T0600,16.330246
19880526T0700,17.940245
19880526T0800,17.700245
19880526T0900,19.590246
19880526T1000,20.720245
19880526T1100,23.800245
19880526T1200,23.900246
19880526T1300,24.510244
19880526T1400,24.600245
19880526T1500,23.740246
19880526T1600,22.960245
19880526T1700,22.970245
19880526T1800,20.600245
19880526T1900,18.610245
19880526T2000,18.240246
19880526T2100,16.970245
19880526T2200,16.460245
19880526T2300,14.830245
19880527T0000,15.280245
19880527T0100,15.370245
19880527T0200,15.330245
19880527T0300,15.040245
19880527T0400,15.090245
19880527T0500,15.340245
19880527T0600,15.3102455
19880527T0700,15.490245
19880527T0800,15.420245
19880527T0900,15.790245
19880527T1000,15.530245
19880527T1100,17.290245
19880527T1200,17.320246
19880527T1300,17.680244
19880527T1400,18.560246
19880527T1500,18.920246
19880527T1600,19.140245
19880527T1700,20.110245
19880527T1800,18.580246
19880527T1900,16.670246
19880527T2000,16.010246
19880527T2100,14.380245
19880527T2200,13.910245
19880527T2300,14.110246
19880528T0000,13.910245
19880528T0100,13.110246
19880528T0200,12.510245
19880528T0300,11.870245
19880528T0400,11.610246
19880528T0500,11.3102455
19880528T0600,10.940246
19880528T0700,11.020246
19880528T0800,10.870245
19880528T0900,11.420245
19880528T1000,11.190246
19880528T1100,13.070246
19880528T1200,13.430245
19880528T1300,13.910245
19880528T1400,14.0602455
19880528T1500,14.620245
19880528T1600,14.370245
19880528T1700,14.660245
19880528T1800,14.660245
19880528T1900,14.160245
19880528T2000,14.280245
19880528T2100,12.250245
19880528T2200,10.950245
19880528T2300,10.190246
19880529T0000,9.800245
19880529T0100,9.610246
19880529T0200,9.260245
19880529T0300,9.020246
19880529T0400,8.620245
19880529T0500,8.920245
19880529T0600,10.330245
19880529T0700,11.380245
19880529T0800,12.010245
19880529T0900,13.020246
19880529T1000,12.680245
19880529T1100,13.250245
19880529T1200,13.5602455
19880529T1300,13.400246
19880529T1400,12.700245
19880529T1500,12.970245
19880529T1600,12.990245
19880529T1700,13.890245
19880529T1800,14.050245
19880529T1900,13.490245
19880529T2000,12.3102455
19880529T2100,10.3102455
19880529T2200,9.510245
19880529T2300,8.5602455
19880530T0000,8.620245
19880530T0100,8.670245
19880530T0200,8.430245
19880530T0300,7.290245
19880530T0400,7.2002454
19880530T0500,7.690245
19880530T0600,8.870245
19880530T0700,11.250245
19880530T0800,12.350245
19880530T0900,14.850245
19880530T1000,16.160246
19880530T1100,18.350245
19880530T1200,18.470245
19880530T1300,18.010244
19880530T1400,16.950245
19880530T1500,15.490245
19880530T1600,15.520246
19880530T1700,16.000246
19880530T1800,15.410245
19880530T1900,14.420245
19880530T2000,14.0602455
19880530T2100,12.750245
19880530T2200,11.930245
19880530T2300,11.040245
19880531T0000,11.140245
19880531T0100,11.240245
19880531T0200,11.230246
19880531T0300,10.930245
19880531T0400,10.700245
19880531T0500,10.790245
19880531T0600,11.100245
19880531T0700,12.100245
19880531T0800,12.210245
19880531T0900,13.140245
19880531T1000,13.340245
19880531T1100,15.230246
19880531T1200,15.230246
19880531T1300,15.590245
19880531T1400,15.770246
19880531T1500,15.270246
19880531T1600,15.0602455
19880531T1700,15.450245
19880531T1800,14.790245
19880531T1900,13.940246
19880531T2000,13.780245
19880531T2100,12.8102455
19880531T2200,12.360246
19880531T2300,11.870245
19880601T0000,11.680245
19880601T0100,11.690246
19880601T0200,11.570246
19880601T0300,11.120245
19880601T0400,10.800245
19880601T0500,10.510245
19880601T0600,11.0602455
19880601T0700,11.710245
19880601T0800,11.830245
19880601T0900,13.230246
19880601T1000,13.290245
19880601T1100,15.690246
19880601T1200,15.400246
19880601T1300,15.600245
19880601T1400,16.140245
19880601T1500,16.390245
19880601T1600,16.680244
19880601T1700,16.570246
19880601T1800,15.770246
19880601T1900,15.010245
19880601T2000,15.020246
19880601T2100,13.640245
19880601T2200,12.3102455
19880601T2300,11.830245
19880602T0000,12.170245
19880602T0100,11.920245
19880602T0200,11.750245
19880602T0300,11.000245
19880602T0400,10.770246
19880602T0500,10.620245
19880602T0600,11.420245
19880602T0700,12.300245
19880602T0800,12.360246
19880602T0900,13.480246
19880602T1000,13.750245
19880602T1100,15.710245
19880602T1200,16.230246
19880602T1300,16.830246
19880602T1400,17.410246
19880602T1500,18.780245
19880602T1600,19.440245
19880602T1700,19.370245
19880602T1800,18.860245
19880602T1900,17.840246
19880602T2000,18.640245
19880602T2100,16.860245
19880602T2200,13.780245
19880602T2300,11.170245
19880603T0000,11.190246
19880603T0100,11.120245
19880603T0200,11.030245
19880603T0300,10.120245
19880603T0400,10.190246
19880603T0500,10.330245
19880603T0600,11.950245
19880603T0700,13.690246
19880603T0800,14.580245
19880603T0900,18.240246
19880603T1000,18.330246
19880603T1100,21.020245
19880603T1200,21.670246
19880603T1300,22.090246
19880603T1400,22.990246
19880603T1500,23.380245
19880603T1600,23.300245
19880603T1700,22.870245
19880603T1800,21.980246
19880603T1900,20.610245
19880603T2000,20.770245
19880603T2100,19.210245
19880603T2200,18.710245
19880603T2300,16.600245
19880604T0000,16.150246
19880604T0100,16.340246
19880604T0200,16.240246
19880604T0300,15.350245
19880604T0400,15.120245
19880604T0500,15.220245
19880604T0600,15.160245
19880604T0700,14.950245
19880604T0800,14.620245
19880604T0900,14.710245
19880604T1000,15.260245
19880604T1100,14.970245
19880604T1200,14.730246
19880604T1300,15.020246
19880604T1400,15.180245
19880604T1500,15.160245
19880604T1600,14.910245
19880604T1700,15.120245
19880604T1800,14.690246
19880604T1900,13.940246
19880604T2000,13.790245
19880604T2100,12.610246
19880604T2200,11.710245
19880604T2300,10.300245
19880605T0000,10.210245
19880605T0100,9.890245
19880605T0200,10.210245
19880605T0300,9.320246
19880605T0400,9.230246
19880605T0500,9.450245
19880605T0600,10.250245
19880605T0700,11.140245
19880605T0800,11.350245
19880605T0900,12.120245
19880605T1000,12.180245
19880605T1100,13.040245
19880605T1200,13.0602455
19880605T1300,12.710245
19880605T1400,13.0602455
19880605T1500,13.490245
19880605T1600,13.430245
19880605T1700,13.490245
19880605T1800,13.100245
